system:index,date,ndti_mean,.geo
3487,2023-07-20,-0.10140902413955163,"{""type"":""MultiPoint"",""coordinates"":[]}"
3488,2023-07-21,-0.15140566176486597,"{""type"":""MultiPoint"",""coordinates"":[]}"
3489,2023-07-22,-0.11421125109690249,"{""type"":""MultiPoint"",""coordinates"":[]}"
3490,2023-07-23,-0.1381932817756943,"{""type"":""MultiPoint"",""coordinates"":[]}"
3491,2023-07-24,-0.12082105803259195,"{""type"":""MultiPoint"",""coordinates"":[]}"
3492,2023-07-25,-0.12022351474934684,"{""type"":""MultiPoint"",""coordinates"":[]}"
3493,2023-07-26,-0.15569821723795776,"{""type"":""MultiPoint"",""coordinates"":[]}"
3494,2023-07-27,-0.10839043224387875,"{""type"":""MultiPoint"",""coordinates"":[]}"
3495,2023-07-28,-0.14212336386397145,"{""type"":""MultiPoint"",""coordinates"":[]}"
3496,2023-07-29,-0.11988910013157597,"{""type"":""MultiPoint"",""coordinates"":[]}"
3497,2023-07-30,-0.13132327112535355,"{""type"":""MultiPoint"",""coordinates"":[]}"
3498,2023-07-31,-0.1499394696113445,"{""type"":""MultiPoint"",""coordinates"":[]}"
3499,2023-08-01,-0.11206971751924098,"{""type"":""MultiPoint"",""coordinates"":[]}"
3500,2023-08-02,-0.14461350692814898,"{""type"":""MultiPoint"",""coordinates"":[]}"
3501,2023-08-03,-0.11757565291351808,"{""type"":""MultiPoint"",""coordinates"":[]}"
3502,2023-08-04,-0.13882521802999845,"{""type"":""MultiPoint"",""coordinates"":[]}"
3503,2023-08-05,-0.11968216807170014,"{""type"":""MultiPoint"",""coordinates"":[]}"
3504,2023-08-06,-0.13042862123005142,"{""type"":""MultiPoint"",""coordinates"":[]}"
3505,2023-08-07,-0.15842833510139429,"{""type"":""MultiPoint"",""coordinates"":[]}"
3506,2023-08-08,-0.10607427973937962,"{""type"":""MultiPoint"",""coordinates"":[]}"
3507,2023-08-09,-0.14458795684135758,"{""type"":""MultiPoint"",""coordinates"":[]}"
3508,2023-08-10,-0.1135934880769598,"{""type"":""MultiPoint"",""coordinates"":[]}"
3509,2023-08-11,-0.1356965668288697,"{""type"":""MultiPoint"",""coordinates"":[]}"
3510,2023-08-12,-0.16357403264242926,"{""type"":""MultiPoint"",""coordinates"":[]}"
3511,2023-08-13,-0.07763376424196416,"{""type"":""MultiPoint"",""coordinates"":[]}"
3512,2023-08-14,-0.13131355815759876,"{""type"":""MultiPoint"",""coordinates"":[]}"
3513,2023-08-15,-0.10935853565888266,"{""type"":""MultiPoint"",""coordinates"":[]}"
3514,2023-08-16,-0.13532238146235293,"{""type"":""MultiPoint"",""coordinates"":[]}"
3515,2023-08-17,-0.12276323516439944,"{""type"":""MultiPoint"",""coordinates"":[]}"
3516,2023-08-18,-0.12205096021583993,"{""type"":""MultiPoint"",""coordinates"":[]}"
3517,2023-08-19,-0.14882537184330463,"{""type"":""MultiPoint"",""coordinates"":[]}"
3518,2023-08-20,-0.12293564147781853,"{""type"":""MultiPoint"",""coordinates"":[]}"
3519,2023-08-21,-0.1366565665333106,"{""type"":""MultiPoint"",""coordinates"":[]}"
3520,2023-08-22,-0.12587619960733099,"{""type"":""MultiPoint"",""coordinates"":[]}"
3521,2023-08-23,-0.1221540346563773,"{""type"":""MultiPoint"",""coordinates"":[]}"
3522,2023-08-24,-0.16641308692256787,"{""type"":""MultiPoint"",""coordinates"":[]}"
3523,2023-08-25,-0.11748275342605542,"{""type"":""MultiPoint"",""coordinates"":[]}"
3524,2023-08-26,-0.13616379423804667,"{""type"":""MultiPoint"",""coordinates"":[]}"
3525,2023-08-27,-0.1181067459810485,"{""type"":""MultiPoint"",""coordinates"":[]}"
3526,2023-08-28,-0.0796492631412767,"{""type"":""MultiPoint"",""coordinates"":[]}"
3527,2023-08-29,-0.08407539443355816,"{""type"":""MultiPoint"",""coordinates"":[]}"
3528,2023-08-30,-0.11413102180353717,"{""type"":""MultiPoint"",""coordinates"":[]}"
3529,2023-08-31,-0.15001064768682218,"{""type"":""MultiPoint"",""coordinates"":[]}"
3530,2023-09-01,-0.12444158860675353,"{""type"":""MultiPoint"",""coordinates"":[]}"
3531,2023-09-02,-0.14720860679516032,"{""type"":""MultiPoint"",""coordinates"":[]}"
3532,2023-09-03,-0.12250453261731412,"{""type"":""MultiPoint"",""coordinates"":[]}"
3533,2023-09-04,-0.12212495608508823,"{""type"":""MultiPoint"",""coordinates"":[]}"
3534,2023-09-05,-0.16328969429801427,"{""type"":""MultiPoint"",""coordinates"":[]}"
3535,2023-09-06,-0.11556493987644563,"{""type"":""MultiPoint"",""coordinates"":[]}"
3536,2023-09-07,-0.13293161522294555,"{""type"":""MultiPoint"",""coordinates"":[]}"
3537,2023-09-08,-0.12441888642244325,"{""type"":""MultiPoint"",""coordinates"":[]}"
3538,2023-09-09,-0.13453788971114003,"{""type"":""MultiPoint"",""coordinates"":[]}"
3539,2023-09-10,-0.10991868966140514,"{""type"":""MultiPoint"",""coordinates"":[]}"
3540,2023-09-11,-0.11406169984508698,"{""type"":""MultiPoint"",""coordinates"":[]}"
3541,2023-09-12,-0.13970240353898836,"{""type"":""MultiPoint"",""coordinates"":[]}"
3542,2023-09-13,-0.09035983072196081,"{""type"":""MultiPoint"",""coordinates"":[]}"
3543,2023-09-14,-0.13397028078381423,"{""type"":""MultiPoint"",""coordinates"":[]}"
3544,2023-09-15,-0.11425071069872525,"{""type"":""MultiPoint"",""coordinates"":[]}"
3545,2023-09-16,-0.11830997062296693,"{""type"":""MultiPoint"",""coordinates"":[]}"
3546,2023-09-17,-0.15964140552767858,"{""type"":""MultiPoint"",""coordinates"":[]}"
3547,2023-09-18,-0.12413527589816445,"{""type"":""MultiPoint"",""coordinates"":[]}"
3548,2023-09-19,-0.14172206659874664,"{""type"":""MultiPoint"",""coordinates"":[]}"
3549,2023-09-20,-0.12223553834919768,"{""type"":""MultiPoint"",""coordinates"":[]}"
3550,2023-09-21,-0.1255393931267009,"{""type"":""MultiPoint"",""coordinates"":[]}"
3551,2023-09-22,-0.12593260720703953,"{""type"":""MultiPoint"",""coordinates"":[]}"
3552,2023-09-23,-0.11070961324221777,"{""type"":""MultiPoint"",""coordinates"":[]}"
3553,2023-09-24,-0.1348348183640721,"{""type"":""MultiPoint"",""coordinates"":[]}"
3554,2023-09-25,-0.11969002425025747,"{""type"":""MultiPoint"",""coordinates"":[]}"
3555,2023-09-26,-0.1462729356227961,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556,2023-09-27,-0.12871949899160942,"{""type"":""MultiPoint"",""coordinates"":[]}"
3557,2023-09-28,-0.13129454242947644,"{""type"":""MultiPoint"",""coordinates"":[]}"
3558,2023-09-29,-0.16888330925743547,"{""type"":""MultiPoint"",""coordinates"":[]}"
3559,2023-09-30,-0.09691045025261089,"{""type"":""MultiPoint"",""coordinates"":[]}"
3560,2023-10-01,-0.012951192042305961,"{""type"":""MultiPoint"",""coordinates"":[]}"
3561,2023-10-02,-0.03988568139945401,"{""type"":""MultiPoint"",""coordinates"":[]}"
3562,2023-10-03,-0.12521001193759376,"{""type"":""MultiPoint"",""coordinates"":[]}"
3563,2023-10-04,-0.09627165552542252,"{""type"":""MultiPoint"",""coordinates"":[]}"
3564,2023-10-05,-0.09144910594372871,"{""type"":""MultiPoint"",""coordinates"":[]}"
3565,2023-10-06,-0.14929132340968698,"{""type"":""MultiPoint"",""coordinates"":[]}"
3566,2023-10-07,-0.09959126089096797,"{""type"":""MultiPoint"",""coordinates"":[]}"
3567,2023-10-08,-0.03297203437519344,"{""type"":""MultiPoint"",""coordinates"":[]}"
3568,2023-10-09,-0.0524620595949721,"{""type"":""MultiPoint"",""coordinates"":[]}"
3569,2023-10-10,-0.007856627220000773,"{""type"":""MultiPoint"",""coordinates"":[]}"
3570,2023-10-11,-0.020761012473630634,"{""type"":""MultiPoint"",""coordinates"":[]}"
3571,2023-10-12,-0.11404857274190537,"{""type"":""MultiPoint"",""coordinates"":[]}"
3572,2023-10-13,-0.1413867483767027,"{""type"":""MultiPoint"",""coordinates"":[]}"
3573,2023-10-14,-0.11960985680120706,"{""type"":""MultiPoint"",""coordinates"":[]}"
3574,2023-10-15,-0.05542305762932733,"{""type"":""MultiPoint"",""coordinates"":[]}"
3575,2023-10-16,-0.03410272510261283,"{""type"":""MultiPoint"",""coordinates"":[]}"
3576,2023-10-17,-0.11144671085457586,"{""type"":""MultiPoint"",""coordinates"":[]}"
3577,2023-10-18,-0.13801621733149178,"{""type"":""MultiPoint"",""coordinates"":[]}"
3578,2023-10-19,-0.05957287240523278,"{""type"":""MultiPoint"",""coordinates"":[]}"
3579,2023-10-20,-0.11551584614368157,"{""type"":""MultiPoint"",""coordinates"":[]}"
3580,2023-10-21,-0.10349973033817869,"{""type"":""MultiPoint"",""coordinates"":[]}"
3581,2023-10-22,-0.11048619032617624,"{""type"":""MultiPoint"",""coordinates"":[]}"
3582,2023-10-23,-0.1467905758705318,"{""type"":""MultiPoint"",""coordinates"":[]}"
3583,2023-10-24,-0.11197455134433,"{""type"":""MultiPoint"",""coordinates"":[]}"
3584,2023-10-25,-0.13123446051113036,"{""type"":""MultiPoint"",""coordinates"":[]}"
3585,2023-10-26,-0.1096463494698208,"{""type"":""MultiPoint"",""coordinates"":[]}"
3586,2023-10-27,-0.006030593736128365,"{""type"":""MultiPoint"",""coordinates"":[]}"
3587,2023-10-28,-0.16849583343000124,"{""type"":""MultiPoint"",""coordinates"":[]}"
3588,2023-10-29,-0.10843497058873172,"{""type"":""MultiPoint"",""coordinates"":[]}"
3589,2023-10-30,-0.022589668026022653,"{""type"":""MultiPoint"",""coordinates"":[]}"
3590,2023-10-31,-0.04115467618919159,"{""type"":""MultiPoint"",""coordinates"":[]}"
3591,2023-11-01,-0.07694886060019135,"{""type"":""MultiPoint"",""coordinates"":[]}"
3592,2023-11-02,-0.09084407877157638,"{""type"":""MultiPoint"",""coordinates"":[]}"
3593,2023-11-03,-0.11043409375593886,"{""type"":""MultiPoint"",""coordinates"":[]}"
3594,2023-11-04,-0.15756158142718715,"{""type"":""MultiPoint"",""coordinates"":[]}"
3595,2023-11-05,-0.10620005048576307,"{""type"":""MultiPoint"",""coordinates"":[]}"
3596,2023-11-06,-0.1322526978167246,"{""type"":""MultiPoint"",""coordinates"":[]}"
3597,2023-11-07,-0.10102960641702373,"{""type"":""MultiPoint"",""coordinates"":[]}"
3598,2023-11-08,-0.1128907113846079,"{""type"":""MultiPoint"",""coordinates"":[]}"
3599,2023-11-09,-0.181866243711401,"{""type"":""MultiPoint"",""coordinates"":[]}"
3600,2023-11-10,-0.11100657504531475,"{""type"":""MultiPoint"",""coordinates"":[]}"
3601,2023-11-11,-0.02620657384000218,"{""type"":""MultiPoint"",""coordinates"":[]}"
3602,2023-11-12,-0.004339492610036357,"{""type"":""MultiPoint"",""coordinates"":[]}"
3603,2023-11-13,-0.04637073728377312,"{""type"":""MultiPoint"",""coordinates"":[]}"
3604,2023-11-14,-0.025081766352807996,"{""type"":""MultiPoint"",""coordinates"":[]}"
3605,2023-11-15,-0.10263887947877177,"{""type"":""MultiPoint"",""coordinates"":[]}"
3606,2023-11-16,-0.14575700844558884,"{""type"":""MultiPoint"",""coordinates"":[]}"
3607,2023-11-17,-0.052597824870132974,"{""type"":""MultiPoint"",""coordinates"":[]}"
3608,2023-11-18,-0.0993561315955729,"{""type"":""MultiPoint"",""coordinates"":[]}"
3609,2023-11-19,-0.001689063196485544,"{""type"":""MultiPoint"",""coordinates"":[]}"
3610,2023-11-20,-0.04318407832438361,"{""type"":""MultiPoint"",""coordinates"":[]}"
3611,2023-11-21,-0.1513587811690283,"{""type"":""MultiPoint"",""coordinates"":[]}"
3612,2023-11-22,-0.02226473316661557,"{""type"":""MultiPoint"",""coordinates"":[]}"
3613,2023-11-23,-0.12987857305317516,"{""type"":""MultiPoint"",""coordinates"":[]}"
3614,2023-11-24,-0.10169322856445848,"{""type"":""MultiPoint"",""coordinates"":[]}"
3615,2023-11-25,-0.005050006286504447,"{""type"":""MultiPoint"",""coordinates"":[]}"
3616,2023-11-26,-0.0572723274289874,"{""type"":""MultiPoint"",""coordinates"":[]}"
3617,2023-11-27,-0.028645847862893068,"{""type"":""MultiPoint"",""coordinates"":[]}"
3618,2023-11-28,-0.0498628546750436,"{""type"":""MultiPoint"",""coordinates"":[]}"
3619,2023-11-29,-0.08853447791196725,"{""type"":""MultiPoint"",""coordinates"":[]}"
3620,2023-11-30,-0.07415339151689332,"{""type"":""MultiPoint"",""coordinates"":[]}"
3621,2023-12-01,-0.09500890028896199,"{""type"":""MultiPoint"",""coordinates"":[]}"
3622,2023-12-02,-0.07331324771956499,"{""type"":""MultiPoint"",""coordinates"":[]}"
3623,2023-12-03,-0.14658946471727025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3624,2023-12-04,-0.07654415027704926,"{""type"":""MultiPoint"",""coordinates"":[]}"
3625,2023-12-05,-0.023093378630077273,"{""type"":""MultiPoint"",""coordinates"":[]}"
3626,2023-12-06,-0.052279963829716745,"{""type"":""MultiPoint"",""coordinates"":[]}"
3627,2023-12-07,-0.015633187284289918,"{""type"":""MultiPoint"",""coordinates"":[]}"
3628,2023-12-08,-0.02829220098261411,"{""type"":""MultiPoint"",""coordinates"":[]}"
3629,2023-12-09,-0.035964656206885125,"{""type"":""MultiPoint"",""coordinates"":[]}"
3630,2023-12-10,-0.10613185589246119,"{""type"":""MultiPoint"",""coordinates"":[]}"
3631,2023-12-11,-0.08217597934080155,"{""type"":""MultiPoint"",""coordinates"":[]}"
3632,2023-12-12,-0.09615131974927761,"{""type"":""MultiPoint"",""coordinates"":[]}"
3633,2023-12-13,-0.02746932554782326,"{""type"":""MultiPoint"",""coordinates"":[]}"
3634,2023-12-14,-0.08479815251930917,"{""type"":""MultiPoint"",""coordinates"":[]}"
3635,2023-12-15,-0.10678712248700245,"{""type"":""MultiPoint"",""coordinates"":[]}"
3636,2023-12-16,-0.04553353294476112,"{""type"":""MultiPoint"",""coordinates"":[]}"
3637,2023-12-17,-0.06160050911066571,"{""type"":""MultiPoint"",""coordinates"":[]}"
3638,2023-12-18,-0.05739512745942071,"{""type"":""MultiPoint"",""coordinates"":[]}"
3639,2023-12-19,-0.09017968864287615,"{""type"":""MultiPoint"",""coordinates"":[]}"
3640,2023-12-20,-0.12904217199304105,"{""type"":""MultiPoint"",""coordinates"":[]}"
3641,2023-12-21,-0.025829141078439977,"{""type"":""MultiPoint"",""coordinates"":[]}"
3642,2023-12-22,-0.012355311192649609,"{""type"":""MultiPoint"",""coordinates"":[]}"
3643,2023-12-23,-0.02709929556715257,"{""type"":""MultiPoint"",""coordinates"":[]}"
3644,2023-12-24,-0.05898789652352617,"{""type"":""MultiPoint"",""coordinates"":[]}"
3645,2023-12-25,-0.05976909503852161,"{""type"":""MultiPoint"",""coordinates"":[]}"
3646,2023-12-26,-0.058791722074254156,"{""type"":""MultiPoint"",""coordinates"":[]}"
3647,2023-12-27,-0.07338321536621686,"{""type"":""MultiPoint"",""coordinates"":[]}"
3648,2023-12-28,-0.04106474350940508,"{""type"":""MultiPoint"",""coordinates"":[]}"
3649,2023-12-29,-0.10163886252524369,"{""type"":""MultiPoint"",""coordinates"":[]}"
3650,2023-12-30,-0.08232096501294098,"{""type"":""MultiPoint"",""coordinates"":[]}"
3651,2023-12-31,-0.056793628685332914,"{""type"":""MultiPoint"",""coordinates"":[]}"
3652,2024-01-01,-0.13098966247868216,"{""type"":""MultiPoint"",""coordinates"":[]}"
3653,2024-01-02,-0.039991695808658974,"{""type"":""MultiPoint"",""coordinates"":[]}"
3654,2024-01-03,,"{""type"":""MultiPoint"",""coordinates"":[]}"
3655,2024-01-04,-0.05942572869325248,"{""type"":""MultiPoint"",""coordinates"":[]}"
3656,2024-01-05,-0.002366350594287608,"{""type"":""MultiPoint"",""coordinates"":[]}"
3657,2024-01-06,-0.08431543360719554,"{""type"":""MultiPoint"",""coordinates"":[]}"
3658,2024-01-07,-0.06163780349059757,"{""type"":""MultiPoint"",""coordinates"":[]}"
3659,2024-01-08,-0.024805930942949878,"{""type"":""MultiPoint"",""coordinates"":[]}"
3660,2024-01-09,-0.071121271416956,"{""type"":""MultiPoint"",""coordinates"":[]}"
3661,2024-01-10,-0.004171001435810042,"{""type"":""MultiPoint"",""coordinates"":[]}"
3662,2024-01-11,-0.020238395997455475,"{""type"":""MultiPoint"",""coordinates"":[]}"
3663,2024-01-12,-0.018225166091174555,"{""type"":""MultiPoint"",""coordinates"":[]}"
3664,2024-01-13,-0.008533059114366838,"{""type"":""MultiPoint"",""coordinates"":[]}"
3665,2024-01-14,-0.026221237505539723,"{""type"":""MultiPoint"",""coordinates"":[]}"
3666,2024-01-15,-0.038933761095989707,"{""type"":""MultiPoint"",""coordinates"":[]}"
3667,2024-01-16,-0.013446718497404832,"{""type"":""MultiPoint"",""coordinates"":[]}"
3668,2024-01-17,-0.001156571501378627,"{""type"":""MultiPoint"",""coordinates"":[]}"
3669,2024-01-18,-0.0868753743756763,"{""type"":""MultiPoint"",""coordinates"":[]}"
3670,2024-01-19,-0.04651847809420534,"{""type"":""MultiPoint"",""coordinates"":[]}"
3671,2024-01-20,-0.06575560594658841,"{""type"":""MultiPoint"",""coordinates"":[]}"
3672,2024-01-21,-0.01977430999654004,"{""type"":""MultiPoint"",""coordinates"":[]}"
3673,2024-01-22,-0.06568703714754273,"{""type"":""MultiPoint"",""coordinates"":[]}"
3674,2024-01-23,-0.005093193918156713,"{""type"":""MultiPoint"",""coordinates"":[]}"
3675,2024-01-24,-0.03131763271107712,"{""type"":""MultiPoint"",""coordinates"":[]}"
3676,2024-01-25,-0.03319717819442716,"{""type"":""MultiPoint"",""coordinates"":[]}"
3677,2024-01-26,-0.00729939416857532,"{""type"":""MultiPoint"",""coordinates"":[]}"
3678,2024-01-27,-0.006270528924559963,"{""type"":""MultiPoint"",""coordinates"":[]}"
3679,2024-01-28,-0.007830473681071069,"{""type"":""MultiPoint"",""coordinates"":[]}"
3680,2024-01-29,0.0076406207454340295,"{""type"":""MultiPoint"",""coordinates"":[]}"
3681,2024-01-30,-0.011608084191382357,"{""type"":""MultiPoint"",""coordinates"":[]}"
3682,2024-01-31,-0.004370234915671645,"{""type"":""MultiPoint"",""coordinates"":[]}"
3683,2024-02-01,-0.03196175697942819,"{""type"":""MultiPoint"",""coordinates"":[]}"
3684,2024-02-02,0.001053871403588897,"{""type"":""MultiPoint"",""coordinates"":[]}"
3685,2024-02-03,-0.01064225487717236,"{""type"":""MultiPoint"",""coordinates"":[]}"
3686,2024-02-04,-0.01848937868875544,"{""type"":""MultiPoint"",""coordinates"":[]}"
3687,2024-02-05,-0.005873911040389621,"{""type"":""MultiPoint"",""coordinates"":[]}"
3688,2024-02-06,-0.05259144538839484,"{""type"":""MultiPoint"",""coordinates"":[]}"
3689,2024-02-07,-0.0376723923655341,"{""type"":""MultiPoint"",""coordinates"":[]}"
3690,2024-02-08,-0.03521959229456004,"{""type"":""MultiPoint"",""coordinates"":[]}"
3691,2024-02-09,,"{""type"":""MultiPoint"",""coordinates"":[]}"
3692,2024-02-10,-0.0429060271004109,"{""type"":""MultiPoint"",""coordinates"":[]}"
3693,2024-02-11,-0.06986269216123966,"{""type"":""MultiPoint"",""coordinates"":[]}"
3694,2024-02-12,-0.01717327141463858,"{""type"":""MultiPoint"",""coordinates"":[]}"
3695,2024-02-13,-0.011853416815635497,"{""type"":""MultiPoint"",""coordinates"":[]}"
3696,2024-02-14,-0.009558877040446943,"{""type"":""MultiPoint"",""coordinates"":[]}"
3697,2024-02-15,-0.00776500553863237,"{""type"":""MultiPoint"",""coordinates"":[]}"
3698,2024-02-16,-0.011515139265809084,"{""type"":""MultiPoint"",""coordinates"":[]}"
3699,2024-02-17,-0.004231435515419191,"{""type"":""MultiPoint"",""coordinates"":[]}"
3700,2024-02-18,-0.013313507111327734,"{""type"":""MultiPoint"",""coordinates"":[]}"
3701,2024-02-19,-0.01028148066537276,"{""type"":""MultiPoint"",""coordinates"":[]}"
3702,2024-02-20,-0.036787462975471016,"{""type"":""MultiPoint"",""coordinates"":[]}"
3703,2024-02-21,-0.05081307196471076,"{""type"":""MultiPoint"",""coordinates"":[]}"
3704,2024-02-22,-0.036408081931836936,"{""type"":""MultiPoint"",""coordinates"":[]}"
3705,2024-02-23,-0.010371963694904377,"{""type"":""MultiPoint"",""coordinates"":[]}"
3706,2024-02-24,-0.006067564990391462,"{""type"":""MultiPoint"",""coordinates"":[]}"
3707,2024-02-25,-0.04419407794396491,"{""type"":""MultiPoint"",""coordinates"":[]}"
3708,2024-02-26,-0.056301150829648844,"{""type"":""MultiPoint"",""coordinates"":[]}"
3709,2024-02-27,-0.044683271822833895,"{""type"":""MultiPoint"",""coordinates"":[]}"
3710,2024-02-28,-0.05102553737315722,"{""type"":""MultiPoint"",""coordinates"":[]}"
3711,2024-02-29,-0.037648979705630636,"{""type"":""MultiPoint"",""coordinates"":[]}"
3712,2024-03-01,-0.03453095363121073,"{""type"":""MultiPoint"",""coordinates"":[]}"
3713,2024-03-02,-0.061655958116267895,"{""type"":""MultiPoint"",""coordinates"":[]}"
3714,2024-03-03,-0.028599207308844677,"{""type"":""MultiPoint"",""coordinates"":[]}"
3715,2024-03-04,-0.042995310088674125,"{""type"":""MultiPoint"",""coordinates"":[]}"
3716,2024-03-05,-0.04547940440098514,"{""type"":""MultiPoint"",""coordinates"":[]}"
3717,2024-03-06,-0.06584410688872547,"{""type"":""MultiPoint"",""coordinates"":[]}"
3718,2024-03-07,-0.020657840024250324,"{""type"":""MultiPoint"",""coordinates"":[]}"
3719,2024-03-08,-0.05981960994488076,"{""type"":""MultiPoint"",""coordinates"":[]}"
3720,2024-03-09,-0.014980559824721268,"{""type"":""MultiPoint"",""coordinates"":[]}"
3721,2024-03-10,-0.04884400943051946,"{""type"":""MultiPoint"",""coordinates"":[]}"
3722,2024-03-11,-0.036516504330370014,"{""type"":""MultiPoint"",""coordinates"":[]}"
3723,2024-03-12,-0.03339246133238626,"{""type"":""MultiPoint"",""coordinates"":[]}"
3724,2024-03-13,-0.030837455746088836,"{""type"":""MultiPoint"",""coordinates"":[]}"
3725,2024-03-14,-0.062399388058612094,"{""type"":""MultiPoint"",""coordinates"":[]}"
3726,2024-03-15,-0.020034834309609215,"{""type"":""MultiPoint"",""coordinates"":[]}"
3727,2024-03-16,-0.01280310362264677,"{""type"":""MultiPoint"",""coordinates"":[]}"
3728,2024-03-17,-0.05167679217588286,"{""type"":""MultiPoint"",""coordinates"":[]}"
3729,2024-03-18,-0.01590807600511488,"{""type"":""MultiPoint"",""coordinates"":[]}"
3730,2024-03-19,-0.006393115624244382,"{""type"":""MultiPoint"",""coordinates"":[]}"
3731,2024-03-20,-0.00924208175847675,"{""type"":""MultiPoint"",""coordinates"":[]}"
3732,2024-03-21,-0.0291683788398147,"{""type"":""MultiPoint"",""coordinates"":[]}"
3733,2024-03-22,-0.01834023294960634,"{""type"":""MultiPoint"",""coordinates"":[]}"
3734,2024-03-23,-0.007514362391920152,"{""type"":""MultiPoint"",""coordinates"":[]}"
3735,2024-03-24,-0.013335656070204444,"{""type"":""MultiPoint"",""coordinates"":[]}"
3736,2024-03-25,-0.006815514091133532,"{""type"":""MultiPoint"",""coordinates"":[]}"
3737,2024-03-26,-0.021159358858627096,"{""type"":""MultiPoint"",""coordinates"":[]}"
3738,2024-03-27,-0.007162610041022181,"{""type"":""MultiPoint"",""coordinates"":[]}"
3739,2024-03-28,-0.11323062804170848,"{""type"":""MultiPoint"",""coordinates"":[]}"
3740,2024-03-29,,"{""type"":""MultiPoint"",""coordinates"":[]}"
3741,2024-03-30,-0.06250887077362298,"{""type"":""MultiPoint"",""coordinates"":[]}"
3742,2024-03-31,-0.0478641278875954,"{""type"":""MultiPoint"",""coordinates"":[]}"
3743,2024-04-01,-0.04825415711669762,"{""type"":""MultiPoint"",""coordinates"":[]}"
3744,2024-04-02,-0.06770448173235138,"{""type"":""MultiPoint"",""coordinates"":[]}"
3745,2024-04-03,-0.04534165210991122,"{""type"":""MultiPoint"",""coordinates"":[]}"
3746,2024-04-04,-0.05351058843190358,"{""type"":""MultiPoint"",""coordinates"":[]}"
3747,2024-04-05,-0.048559532525089065,"{""type"":""MultiPoint"",""coordinates"":[]}"
3748,2024-04-06,-0.06068176428093854,"{""type"":""MultiPoint"",""coordinates"":[]}"
3749,2024-04-07,-0.05739596298217267,"{""type"":""MultiPoint"",""coordinates"":[]}"
3750,2024-04-08,-0.030554664512126586,"{""type"":""MultiPoint"",""coordinates"":[]}"
3751,2024-04-09,-0.02364055138777519,"{""type"":""MultiPoint"",""coordinates"":[]}"
3752,2024-04-10,-0.010263633084275801,"{""type"":""MultiPoint"",""coordinates"":[]}"
3753,2024-04-11,-0.04173084377597762,"{""type"":""MultiPoint"",""coordinates"":[]}"
3754,2024-04-12,-0.033229493804701096,"{""type"":""MultiPoint"",""coordinates"":[]}"
3755,2024-04-13,-0.04270944719033052,"{""type"":""MultiPoint"",""coordinates"":[]}"
3756,2024-04-14,-0.045640233353078825,"{""type"":""MultiPoint"",""coordinates"":[]}"
3757,2024-04-15,-0.03335898488355742,"{""type"":""MultiPoint"",""coordinates"":[]}"
3758,2024-04-16,-0.024997197858186663,"{""type"":""MultiPoint"",""coordinates"":[]}"
3759,2024-04-17,-0.041249880707207566,"{""type"":""MultiPoint"",""coordinates"":[]}"
3760,2024-04-18,-0.0592084226299701,"{""type"":""MultiPoint"",""coordinates"":[]}"
3761,2024-04-19,-0.04804687474400019,"{""type"":""MultiPoint"",""coordinates"":[]}"
3762,2024-04-20,-0.04439448974793359,"{""type"":""MultiPoint"",""coordinates"":[]}"
3763,2024-04-21,-0.05678881686798282,"{""type"":""MultiPoint"",""coordinates"":[]}"
3764,2024-04-22,-0.04752868073812904,"{""type"":""MultiPoint"",""coordinates"":[]}"
3765,2024-04-23,-0.06534932697582094,"{""type"":""MultiPoint"",""coordinates"":[]}"
3766,2024-04-24,-0.043647821858330396,"{""type"":""MultiPoint"",""coordinates"":[]}"
3767,2024-04-25,-0.047096779405070247,"{""type"":""MultiPoint"",""coordinates"":[]}"
3768,2024-04-26,-0.008815008251592536,"{""type"":""MultiPoint"",""coordinates"":[]}"
3769,2024-04-27,-0.007339253601047301,"{""type"":""MultiPoint"",""coordinates"":[]}"
3770,2024-04-28,-0.0033975875814838768,"{""type"":""MultiPoint"",""coordinates"":[]}"
3771,2024-04-29,-0.021135360353305644,"{""type"":""MultiPoint"",""coordinates"":[]}"
3772,2024-04-30,-0.004736930755605252,"{""type"":""MultiPoint"",""coordinates"":[]}"
3773,2024-05-01,-0.02035577536749736,"{""type"":""MultiPoint"",""coordinates"":[]}"
3774,2024-05-02,-0.04858588750219565,"{""type"":""MultiPoint"",""coordinates"":[]}"
3775,2024-05-03,-0.061912997959894925,"{""type"":""MultiPoint"",""coordinates"":[]}"
3776,2024-05-04,-0.04856767616752981,"{""type"":""MultiPoint"",""coordinates"":[]}"
3777,2024-05-05,-0.04794316586371277,"{""type"":""MultiPoint"",""coordinates"":[]}"
3778,2024-05-06,-0.0419620827188965,"{""type"":""MultiPoint"",""coordinates"":[]}"
3779,2024-05-07,-0.02625029142845664,"{""type"":""MultiPoint"",""coordinates"":[]}"
3780,2024-05-08,-0.05097638949311755,"{""type"":""MultiPoint"",""coordinates"":[]}"
3781,2024-05-09,-0.040512177374780974,"{""type"":""MultiPoint"",""coordinates"":[]}"
3782,2024-05-10,-0.07547186679560998,"{""type"":""MultiPoint"",""coordinates"":[]}"
3783,2024-05-11,-0.020414087430061914,"{""type"":""MultiPoint"",""coordinates"":[]}"
3784,2024-05-12,-0.04572432796901451,"{""type"":""MultiPoint"",""coordinates"":[]}"
